category,name,address,phone,website,email,register_url
Foreign Exchange Bureaux,Adess Africa Forex Bureau Limited,adessafricaforexbureau@gmail.com,0246942424/ 0246551519,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Aero Cash Forex Bureau Limited,areocashforex@gmail.com,0244484069 ; 0200117582,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Africa House Forex Bureau Limited,africahousefb@yahoo.com,0244680632,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,African Express Forex Bureau Limited,afrikanexpress@yahoo.com,0277181113,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,African Revival Forex Bureau Limited,africanrevivalforexbureau@gmail.com,0244442977 / 0244733651,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Africana Forex Bureau Limited,africanaforexbureau@gmail.com,0546512042 ; 0322026339,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Africhange Forex Bureau Limited,africhangeforex@yahoo.com,0277452799,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Afriswap Forex Bureau Limited,dzifa@afriswap.com,0558739330,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Agyapong Forex Bureau Limited,agyapongfxb2017@gmail.com,0274899962,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Aim High Forex Bureau Limited,aimhighforex@gmail.com / mmppng@gmail.com,0230775501 / 0244075991/,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Aims Afrique Forex Bureau Limited,aimsafriqueforexbureau@gmail.com,0209031503 / 0303204706,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Air Commerce Forex Bureau Limited,aircommerceforexbureau@gmail.com,0570482224,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Akwaaba Forex Bureau Limited,akwaabafb@yahoo.com,0244688078,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Alabar Forex Bureau Limited,alabarforexbureau@gmail.com,0244264985,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Albrim Forex Bureau Limited,albrimforexbureau@outlook.com,0577700902,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Al-Gidi Forex Bureau Limited,eso2eso1@yahoo.com,0244772956,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Al-Huda Forex Bureau Limited,alhudaforex@gmail.com,0244628184,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Ali Brothers Forex Bureau Limited,alibrothersforexbureau@gmail.com,0244951379,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Alibax Forex Bureau Limited,fxalibax@gmail.com,0208127804 / 0264245073,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Alisam Capital Forex Bureau Limited,alisamforexbureau@gmail.com,0244099781,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Alisma Forex Bureau Limited,alismaforex@gmail.com,0273611484,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,All Day Forex Bureau Limited,alldayfxbureau@gmail.com,0267423356,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Al-Mal Forex Bureau Limited,almal.forexbureau@gmail.com,0247249201,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Al-Yazid Forex Bureau Limited,alyazidforex@gmail.com,0244719060 ; 0244737028,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Amazing Forex Bureau Limited,aamazingforexbureau@gmail.com,0244288534,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Amex Forex Bureau Limited,perebrimgroup@hotmail.com,0302223835,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Aminaser Forex Bureau Limited,aminaserforexbureau@gmail.com,0244670648,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Amslim Forex Bureau Limited,fxamslim@gmail.com,0202232223 / 024531880,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Anambra Forex Bureau Limited,anambraforexbureau@gmail.com,0207900004,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Annafi Forex Bureau Limited,annafiforex@gmail.com,0302667749,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,ANP Forex Bureau Limited,anpforexbureau@gmail.com,0242885474; 0208176927,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Anukwale Forex Bureau Limited,anukwale@outlook.com,0543563595,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Apex Forex Bureau Limited,apexforexbureaultd@yahoo.com,0243585773,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Ashton Forex Bureau Limited,forex@ashtongh.com,0246275941,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Avenue Forex Bureau Limited,avenueforex@yahoo.com,0208117380,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Azido Forex Bureau Limited,azidoforexbureau@gmail.com,0244288534,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Baidari Forex Bureau Limited,baidariforexbureaultd@gmail.com,0242686670,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Banjoe Forex Bureau Limited,banjoefxb@gmail.com,0576007254,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Barms Forex Bureau Limited,barmsforexbureau@gmail.com,0244241117,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Basasco Forex Bureau Limited,basascofxbureauaccra@gmail.com,0244273978,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Basmabrim Forex Bureau Limited,perebrimgroup@hotmail.com,0246178846,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Bellview Forex Bureau Limited,bellviewforexbureau@yahoo.com,0243274524 ; 0244623309; 0265952641,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Bestway Forex Bureau Limited,bestwayforexbureau@gmail.com,0249714991,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Bext Nascent Forex Bureau Limited,bextnascentforexbureau@gmail.com,0264726601 / 0244941323,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Big J Forex Bureau Limited,bigjforex@gmail.com,0243274046,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Bigdo Forex Bureau Limited,bigdoforex@gmail.com,0244627684,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Bilal Forex Bureau Limited,bilalforexbureau@gmail.com,0244664920,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Bismart Forex Bureau Limited,bismartforexbureau@gmail.com,0558852846,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Bolaji Forex Bureau Limited,bolajiforexbureau@gmail.com,0242834521,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Bulisa Forex Bureau Limited,bulisaforexbureau222@gmail.com,0244826991,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,C. K.'S Forex Bureau Limited,cksforexbureau@yahoo.com,0243680927,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Cardillac Forex Bureau Limited,Delali.agbodza@outlook.com,0243541615,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Casa De Cambio Forex Bureau Limited,casadecambiofxb@yahoo.com,0244708058,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Cash Joint Forex Bureau Limited,cashjointbureau@yahoo.com,0244462000; 0268313372,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,CashPlus Forex Bureau Limited,cashplusforexbureau@yahoo.com,0242134147,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Cash Point Forex Bureau Limited,cashpoint88@yahoo.co.uk,0272727955 ; 0243754404 ; 0243466647,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,C'cal Forex Bureau Limited,ashplusforexbureaultd@yahoo.com,0244536177,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Cedi Top Forex Bureau Limited,cediforex@gmail.com,0246031757,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Cedi Wise Forex Bureau Limited,cediwise7@gmail.com,0263153711 ; 0244367010 ; 0265294495,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Charda Forex Bureau Limited,chardaforex17@gmail.com,0200418272 ; 0243660644,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Check Point Forex Bureau Limited,checkpointforexbureau@gmail.com,0273265528 ; 0208122829; 0243466645,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Cica Forex Bureau Limited,cicaforexbureau@yahoo.com,0260580313,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,City Bureau De Change Forex Bureau Limited,citybureau2018@gmail.com,0307032546,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,City-Main Forex Bureau Limited,citymainforex@yahoo.com,0244289282 / 0277635164,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Coastal Forex Bureau Limited,coastalforx@gmail.com,0332134068,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Coconut Grove Forex Bureau Limited,forex@coconutgrovehotelsghana.com,0307060201,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Codco Forex Bureau Limited,codcoforexbureau@gmail.com,0244048998,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Control Forex Bureau Limited,controlforexbureaultd@gmail.com,0203525335,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Cosmos Forex Bureau Limited,cosmosfb2014@gmail.com,0244371830,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Costa Forex Bureau Limited,costaforexbureau@yahoo.com,0208119085,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Covenant Forex Bureau Limited,covenantfxb@gmail.com,0244648102; 0279000368,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Current Forex Bureau Limited,currentforexbureau@gmail.com,0272273331,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Dalabu Forex Bureau Limited,dalabuforexbureau@yahoo.com,0244418003,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Damarsia Forex Bureau Limited,damarsiaforexbureau@gmail.com,0244931332,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Darrah Forex Bureau Limited,darrah.forexbureau@yahoo.com,0242540219,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Dawula Forex Bureau Limited,dawulaforexbureau@gmail.com,0243274524; 0544907624,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Dee Dee Forex Bureau Limited,deedeeforexbureau@yahoo.com,0245003766,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Dellino Forex Bureau Limited,dellinoforexbureau@gmail.com,0248135766,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Diamond Forex Bureau Limited,diamondforexbureaultd@gmail.com,0244521293,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Dianamos Forex Bureau Limited,dianamosforex@gmail.com,0244721566,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Dollar-Juan Forex Bureau Limited,dollarjuanforexbureau@gmail.com,0248940755 / 0267412931,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Downtown Virgins Forex Bureau Limited,downtownvirgins@gmail.com,0244258437 ; 0244333266,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Dr. K Forex Bureau Limited,dr.k.forexbureaultd@gmail.com,0244974509,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,East Street Forex Bureau Limited,eaststreetforexb@yahoo.com,0322021037; 0208222822,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Edorrus Forex Bureau Limited,edorrussforex@yahoo.com,0243274524 ; 0244723911 ;0206566190,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Efoshie Forex Bureau Limited,eeackahyensu@hotmail.com,0244691552,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Egem Forex Bureau Limited,egemforexbureaultd@gmail.com,05444182929,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Eighth March Forex Bureau Limited,8thmarchfx@gmail.com,0243880492; 0302918709; 0244668899,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Eli-K's Forex Bureau Limited,eliksbureau@gmail.com,0244276809,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Emirate Forex Bureau Limited,emirateforex@gmail.com,0244273315,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Emmajets Forex Bureau Limited,emmajetsforexbureau@gmail.com,0249216541,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Emmanuel Forex Bureau Limited,emmanuelforexbureau90@gmail.com,0322026671,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Eno Forex Bureau Limited,enoforexbureau@gmail.com,0244706157,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Equinox Forex Bureau Limited,equinoxforexbureau@gmail.com,0242530427,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Esam Forex Bureau Limited,esamforexbureau.ltd@gmail.com,0208212940 ; 0208115715; 0244222267,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Eskamo Forex Bureau Limited,eeskamoforexbureau@gmail.com,0244511680,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Essah Forex Bureau Limited,essahforex@yahoo.com,0302851036; 0202127580; 0243110168,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Excellent Choice Forex Bureau Limited,excellentchoiceforexbureau@gmail.com,0208154847,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Face Two Forex Bureau Limited,face2forexbureau@gmail.com,0244378260,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Fads Forex Bureau Limited,fadsforexbureaultd@gmail.com,0246511247,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Fair Conversion Forex Bureau Limited,fairconversionforexbureau@gmail.com,0200304266 / 0244207111/,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Farmers Forex Bureau Limited,farmersbureausyi@gmail.com,0207131723,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Fastway Forex Bureau Limited,astway635@gmail.com,0244857540; 0208111963,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Fatcoms Forex Bureau Limited,fatcomsforexb@gmail.com,0244264985,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,First Executive Forex Bureau Limited,firstexecutiveforexbureaultd@gmail.com,0268867798/0243274524,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Forbes Forex Bureau Limited,forbesforexbureau@gmail.com,0244894244,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Foundation Forex Bureau Limited,foundationforexbureau@gmail.com,0544482470,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Friends and Helpers Forex Bureau Limited,friendsandhelpers.forexbureau@gmail.com,0207131723,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Fugu Forex Bureau Limited,fuguforex45@gmail.com,0244063496,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Gambaga Forex Bureau Limited,gambagaforexbureau@gmail.com,0263999591,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Ganest Forex Bureau Limited,ganestforexbureau@gmail.com,0244181773,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Garman Forex Bureau Limited,manforexbureau@gmail.com,0266514135,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Gausu Forex Bureau Limited,gausuforexbureau@gmail.com,0244846521,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Geotel Forex Bureau Limited,geotelforexbureau@gmail.com,0244696264,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Get More Forex Bureau Limited,getmore.forexbureau@yahoo.com,0263668276,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Ghintex Forex Bureau Limited,ghintexforexbureau@gmail.com,0244574134,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Gina Forex Bureau Limited,ginaforexbureau@gmail.com,0244706157,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Giosap Forex Bureau Limited,giosapforexbureau@gmail.com,0202020206,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Giwah Forex Bureau Limited,giwahforexbureau2@gmail.com,0208111524,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Global Exchange Forex Bureau Limited,globalexchangeforexbureaultd@gmail.com,0249475429,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Glomyers Forex Bureau Limited,glomyersforexbureau@outlook.com,0244616895,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,GoldLink Forex Bureau Limited,goldlinkforexbureau@gmail.com,0208141041; 0244054125,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Gold Rush Forex Bureau Limited,perebrimgroup@hotmail.com,0244885782 ; 0302432598,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Golden Cross Forex Bureau Limited,goldencrossforexbureau@yahoo.com,0243005577,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Golden Expression Forex Bureau Limited,geexpression@gmail.com,0547332580,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Gracious Home Forex Bureau Limited,gracioushomef@gmail.com,0244435833,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Green Forex Bureau Limited,forexbureaugreen@gmail.com,0547880766,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Hadrams Forex Bureau Limited,hardramsforexbureau@yahoo.com,0274481552,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Haliseko Forex Bureau Limited,halisekoforexbureau@gmail.com,0244258041,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Hamdani Ya Forex Bureau Limited,hamdaniyaforexbureau@yahoo.com,0244963239,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Hassib Forex Bureau Limited,hassibforexbureau@gmail.com,0246623434,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Hayrat Forex Bureau Limited,hayrat_forexbureau@yahoo.com,0244361663,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Highway Forex Bureau Limited,bureauhighway@gmail.com,0246266466,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,H K Forex Bureau Limited,hkforexbureau@gmail.com,0244230277,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,HolyChild Forex Bureau Limited,forexbureauholychild@gmail.com,0243464621,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Honourable Forex Bureau Limited,honourableforexbureau@outlook.com,0240696561,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Hotel Investments (Ghana)Forex Bureau Limited,hotelinvestmentsforexbureau@gmail.com,0277601171,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Idemahl Forex Bureau Limited,idemahlforex.bureau@yahoo.com,0244766943; 0267774972,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Ijaaz Forex Bureau Limited,ijaazforexbureau@gmail.com,0270728000,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Imani Forex Bureau Limited,imani.forexbureau@gmail.com,0552290248,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Imperial Forex Bureau Limited,preshlartey@yahoo.com,0244636755,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,In God We Trust Forex Bureau Limited,ingodwetrustforex2@gmail.com,0244361315,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Insaaniyya Forex Bureau Limited,insaaniyyaforexbureau@gmail.com,0244459837,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Inspiring Forex Bureau Limited,inspiringforexbureau@gmail.com,0303938003,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Inter City Forex Bureau Limited,intercitybureau1@gmail.com,0245766992,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Inusa Forex Bureau Limited,inusahforexbureau@gmail.com,0241618125,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Iris Forex Bureau Limited,irisforexbltd@gmail.com,0504848000,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Ir-Kul Forex Bureau Limited,irkulforexbureau@yahoo.com,0244508635,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Ishmak Forex Bureau Limited,ishmakforexbureau@yahoo.com,0244385726,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Jaad Forex Bureau Limited,jaadforexbureau@gmail.com,0244169139,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
